[Type]	[PID]	[Module]                            	[Function]                                                               	[Length]	[Current Data]               	[Original Data]              	[Record Address]  	[RVA]
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#25)                                                        	8       	0x00007FFF991831E0           	0x00007FFF991831F0           	0x00007FFF8E0B0640	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#25)                                                        	8       	0x00007FFF991831E0           	0x00007FFF991831F0           	0x00007FFF94025500	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#25)                                                        	8       	0x00007FFF991831E0           	0x00007FFF991831F0           	0x00007FFF98862500	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#26)                                                        	8       	0x00007FFF991831F0           	0x00007FFF99183200           	0x00007FFF8E0B0650	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#26)                                                        	8       	0x00007FFF991831F0           	0x00007FFF99183200           	0x00007FFF94025560	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#26)                                                        	8       	0x00007FFF991831F0           	0x00007FFF99183200           	0x00007FFF98862470	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#27)                                                        	8       	0x00007FFF99183200           	0x00007FFF99183210           	0x00007FFF8E0B0648	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#27)                                                        	8       	0x00007FFF99183200           	0x00007FFF99183210           	0x00007FFF940255E8	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#27)                                                        	8       	0x00007FFF99183200           	0x00007FFF99183210           	0x00007FFF98862480	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#28)                                                        	8       	0x00007FFF99183210           	0x00007FFF99183220           	0x00007FFF8E0B0638	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#28)                                                        	8       	0x00007FFF99183210           	0x00007FFF99183220           	0x00007FFF940255D8	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#28)                                                        	8       	0x00007FFF99183210           	0x00007FFF99183220           	0x00007FFF98862530	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#29)                                                        	8       	0x00007FFF99183220           	0x00007FFF99183230           	0x00007FFF940255E0	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#3)                                                         	8       	0x00007FFF99183080           	0x00007FFF99183090           	0x00007FFF8E0B0620	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#3)                                                         	8       	0x00007FFF99183080           	0x00007FFF99183090           	0x00007FFF98862430	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#30)                                                        	8       	0x00007FFF99183230           	0x00007FFF99183240           	0x00007FFF940255F0	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#32)                                                        	8       	0x00007FFF9915B150           	0x00007FFF9915B1A0           	0x00007FFF8E0B0680	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#32)                                                        	8       	0x00007FFF9915B150           	0x00007FFF9915B1A0           	0x00007FFF940255A0	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#32)                                                        	8       	0x00007FFF9915B150           	0x00007FFF9915B1A0           	0x00007FFF98862540	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#33)                                                        	8       	0x00007FFF9915B1A0           	0x00007FFF9915B1F0           	0x00007FFF8E0B06E8	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#33)                                                        	8       	0x00007FFF9915B1A0           	0x00007FFF9915B1F0           	0x00007FFF94025610	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#33)                                                        	8       	0x00007FFF9915B1A0           	0x00007FFF9915B1F0           	0x00007FFF988625F8	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#34)                                                        	8       	0x00007FFF9915B1F0           	0x00007FFF9915B240           	0x00007FFF8E0B06E0	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#34)                                                        	8       	0x00007FFF9915B1F0           	0x00007FFF9915B240           	0x00007FFF94025608	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#34)                                                        	8       	0x00007FFF9915B1F0           	0x00007FFF9915B240           	0x00007FFF988624D8	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#35)                                                        	8       	0x00007FFF9915B240           	0x00007FFF9915B290           	0x00007FFF8E0B0630	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#35)                                                        	8       	0x00007FFF9915B240           	0x00007FFF9915B290           	0x00007FFF988624A0	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#36)                                                        	8       	0x00007FFF9915B290           	0x00007FFF9915B2E0           	0x00007FFF98862548	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#37)                                                        	8       	0x00007FFF9915B2E0           	0x00007FFF9915B330           	0x00007FFF98862458	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#38)                                                        	8       	0x00007FFF9915B330           	0x00007FFF9915B380           	0x00007FFF98862518	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#39)                                                        	8       	0x00007FFF9915B380           	0x00007FFF9915B3D0           	0x00007FFF988624F0	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#4)                                                         	8       	0x00007FFF99183090           	0x00007FFF991830A0           	0x00007FFF8E0B0628	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#4)                                                         	8       	0x00007FFF99183090           	0x00007FFF991830A0           	0x00007FFF988625D0	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#40)                                                        	8       	0x00007FFF9915B3D0           	0x00007FFF9915B420           	0x00007FFF988624B0	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#41)                                                        	8       	0x00007FFF9915B420           	0x00007FFF9915B470           	0x00007FFF98862528	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#42)                                                        	8       	0x00007FFF9915B470           	0x00007FFF9915B4C0           	0x00007FFF988624C8	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#43)                                                        	8       	0x00007FFF9915B4C0           	0x00007FFF9915B510           	0x00007FFF98862440	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#5)                                                         	8       	0x00007FFF991830A0           	0x00007FFF991830B0           	0x00007FFF8E0B06D8	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#5)                                                         	8       	0x00007FFF991830A0           	0x00007FFF991830B0           	0x00007FFF94025600	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#5)                                                         	8       	0x00007FFF991830A0           	0x00007FFF991830B0           	0x00007FFF988624E0	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#6)                                                         	8       	0x00007FFF991830B0           	0x00007FFF991830C0           	0x00007FFF8E0B0710	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#6)                                                         	8       	0x00007FFF991830B0           	0x00007FFF991830C0           	0x00007FFF94025538	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#6)                                                         	8       	0x00007FFF991830B0           	0x00007FFF991830C0           	0x00007FFF988624A8	     
IAT   	6300 	SCPSL.exe::twinapi.appcore.dll      	combase.dll!(#69)                                                        	8       	0x00007FFF9911BE70           	0x00007FFF991F8F80           	0x00007FFF8FD2CBC0	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#7)                                                         	8       	0x00007FFF991830C0           	0x00007FFF991830D0           	0x00007FFF8E0B06D0	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#7)                                                         	8       	0x00007FFF991830C0           	0x00007FFF991830D0           	0x00007FFF94025518	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#7)                                                         	8       	0x00007FFF991830C0           	0x00007FFF991830D0           	0x00007FFF988624E8	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#8)                                                         	8       	0x00007FFF991830D0           	0x00007FFF991830E0           	0x00007FFF8E0B06C8	     
IAT   	6300 	SCPSL.exe::WinTypes.dll             	combase.dll!(#8)                                                         	8       	0x00007FFF991830D0           	0x00007FFF991830E0           	0x00007FFF94025510	     
IAT   	6300 	SCPSL.exe::oleaut32.dll             	combase.dll!(#8)                                                         	8       	0x00007FFF991830D0           	0x00007FFF991830E0           	0x00007FFF988624F8	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#86)                                                        	8       	0x00007FFF990C8880           	0x00007FFF990CA650           	0x00007FFF8E0B05E8	     
IAT   	6300 	SCPSL.exe::Windows.UI.dll           	combase.dll!(#87)                                                        	8       	0x00007FFF990CA650           	0x00007FFF990C87F0           	0x00007FFF8E0B0600	     
